name,predicate,strategy,bugs,initial-scc,scc,initial-classes,classes,initial-bytes,bytes,initial-lines,lines,iters,searches,setup-time,time,status,verify,flaky
url80587fc7d5_dennervidal_CloudSim_DVFS,fernflower,items+logic,57,5642,386,192,52,522509,44897,16937,1183,665,0,36.39954994,8255.391018499999,success,0321,False
url80587fc7d5_dennervidal_CloudSim_DVFS,fernflower,jreduce,57,0,9,192,93,593801,302703,0,0,78,9,0.0,1074.516033671,success,success,False
url80587fc7d5_dennervidal_CloudSim_DVFS,procyon,classes,99,164,13,192,108,522509,310644,17064,10967,107,13,27.56817335,2353.51609469,success,success,False
url80587fc7d5_dennervidal_CloudSim_DVFS,procyon,items+graph+first,99,4921,42,192,80,522509,90745,17064,2558,550,42,46.366346376,10088.169707984001,success,success,False
url80587fc7d5_dennervidal_CloudSim_DVFS,procyon,items+graph+last,99,4891,44,192,71,522509,94643,17064,2696,581,44,51.155049521,11408.401557545,success,0115,False
url80587fc7d5_dennervidal_CloudSim_DVFS,procyon,items+logic,99,5642,605,192,68,522509,87601,17064,2440,495,0,42.933674638,8417.13250112,success,success,False
url80587fc7d5_dennervidal_CloudSim_DVFS,procyon,jreduce,99,0,13,192,108,593801,355494,0,0,109,13,0.0,2148.807135556,success,success,False
url82787aa7a4_vrthra_v_language,cfr,classes,3,8,1,105,104,109093,108786,2669,2656,5,1,6.156937364,29.816679536000002,success,success,False
url82787aa7a4_vrthra_v_language,cfr,items+graph+first,3,640,1,105,11,109093,6780,2669,211,11,1,13.179081484,67.95687611299999,success,success,False
url82787aa7a4_vrthra_v_language,cfr,items+graph+last,3,644,1,105,12,109093,6782,2669,210,11,1,11.236557251,69.45095229599998,success,success,False
url82787aa7a4_vrthra_v_language,cfr,items+logic,3,1244,86,105,11,109093,6665,2669,202,11,0,13.181608255,62.772643886,success,success,False
url82787aa7a4_vrthra_v_language,cfr,jreduce,3,0,1,105,104,124770,124384,0,0,6,1,0.0,30.520231041,success,success,False
url82787aa7a4_vrthra_v_language,procyon,classes,37,8,1,105,104,109093,108786,2584,2574,5,1,10.954939857,55.727730429,success,success,False
url82787aa7a4_vrthra_v_language,procyon,items+graph+first,37,640,22,105,95,109093,42343,2584,770,227,22,20.336349528,2434.406899102,success,success,False
url82787aa7a4_vrthra_v_language,procyon,items+graph+last,37,644,24,105,95,109093,42124,2584,756,243,24,18.305346797,2309.766363263,success,success,False
url82787aa7a4_vrthra_v_language,procyon,items+logic,37,1244,694,105,94,109093,41878,2584,740,218,0,18.733394169,2301.546688534,success,success,False
url82787aa7a4_vrthra_v_language,procyon,jreduce,37,0,1,105,104,124770,124384,0,0,6,1,0.0,58.842808389,success,success,False
url82f77f6bc9_ghqgfj_study,procyon,classes,1,102,1,108,3,70086,2023,1913,52,9,1,10.612350143,82.618175566,success,success,False
url82f77f6bc9_ghqgfj_study,procyon,items+graph+first,1,666,1,108,3,70086,1270,1913,34,12,1,21.433455279,113.763926145,success,success,False
url82f77f6bc9_ghqgfj_study,procyon,items+graph+last,1,659,1,108,3,70086,1236,1913,32,12,1,18.763790245,102.688463757,success,success,False
url82f77f6bc9_ghqgfj_study,procyon,items+logic,1,852,14,108,3,70086,1236,1913,32,11,0,19.541094063,106.10221207800001,success,success,False
url82f77f6bc9_ghqgfj_study,procyon,jreduce,1,0,1,108,3,82458,2332,0,0,10,1,0.0,81.095185647,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,cfr,classes,1,57,1,158,15,652163,30764,20899,687,8,1,19.47800723,111.099174256,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,cfr,items+graph+first,1,4810,1,158,7,652163,11382,20899,206,14,1,37.803493314,293.193916453,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,cfr,items+graph+last,1,4809,1,158,7,652163,11011,20899,202,15,1,43.169748634,357.70826462499997,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,cfr,items+logic,1,5957,104,158,6,652163,10692,20899,198,15,0,39.782174232,285.927525248,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,cfr,jreduce,1,0,1,158,15,732419,33951,0,0,9,1,0.0,91.704360331,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,fernflower,classes,5,57,1,158,153,652163,634716,20015,19347,8,1,23.607719598,196.03551124400002,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,fernflower,items+graph+first,5,4810,5,158,21,652163,40692,20015,1193,67,5,47.663408117,1322.2059322349999,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,fernflower,items+graph+last,5,4809,5,158,21,652163,40692,20015,1193,66,5,45.719242501,1337.069452808,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,fernflower,items+logic,5,5957,351,158,21,652163,40692,20015,1193,66,0,49.408239145,1312.934449956,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,fernflower,jreduce,5,0,1,158,153,732419,712324,0,0,9,1,0.0,192.18914874200001,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,procyon,classes,1,57,1,158,4,652163,10248,21250,415,8,1,34.629644592,141.48703319499998,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,procyon,items+graph+first,1,4810,1,158,3,652163,1702,21250,42,14,1,50.451181194,222.30238523900002,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,procyon,items+graph+last,1,4809,1,158,3,652163,1702,21250,42,14,1,54.883301341,273.44016938499993,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,procyon,items+logic,1,5957,10,158,3,652163,1702,21250,42,14,0,53.550783377,464.114289972,success,success,False
url84859b1c9d_DougEdey_StrangeBrew,procyon,jreduce,1,0,1,158,4,732419,11903,0,0,9,1,0.0,116.102592308,success,success,False
url8643266e7b_thiagocarlossilverio_AppControle,cfr,classes,6,30,5,135,84,207403,136874,4212,2887,31,5,12.241536832,297.698576661,success,success,False
url8643266e7b_thiagocarlossilverio_AppControle,cfr,items+graph+first,6,919,6,135,50,207403,54986,4212,922,66,6,45.039994808,624.5438987269999,success,success,False
url8643266e7b_thiagocarlossilverio_AppControle,cfr,items+graph+last,6,919,6,135,50,207403,54986,4212,922,66,6,33.406595654,570.639304283,success,success,False
url8643266e7b_thiagocarlossilverio_AppControle,cfr,items+logic,6,2029,514,135,50,207403,54986,4212,922,61,0,35.778748366,517.492677177,success,success,False
url8643266e7b_thiagocarlossilverio_AppControle,cfr,jreduce,6,0,5,135,84,232798,153379,0,0,32,5,0.0,289.790125285,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,cfr,classes,14,22,1,203,200,272491,266305,6758,6616,7,1,16.655096827,117.034425786,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,cfr,items+graph+first,14,1658,12,203,138,272491,120865,6758,2795,139,12,44.072090515,2050.8583599470003,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,cfr,items+graph+last,14,1658,12,203,138,272491,120865,6758,2795,142,12,37.412833173,1881.012480077,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,cfr,items+logic,14,3462,1624,203,138,272491,120865,6758,2795,129,0,35.590741697,1679.866687408,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,cfr,jreduce,14,0,1,203,200,311118,304281,0,0,7,1,0.0,101.475466649,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,fernflower,classes,2,22,1,203,197,272491,258264,6407,6146,7,1,20.127213599,102.52527719499999,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,fernflower,items+graph+first,2,1658,1,203,9,272491,3873,6407,103,12,1,47.180046902,171.864429643,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,fernflower,items+graph+last,2,1658,1,203,9,272491,3936,6407,103,13,1,38.734166287,160.802714676,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,fernflower,items+logic,2,3462,52,203,9,272491,3873,6407,103,13,0,39.076221129,224.09263320300002,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,fernflower,jreduce,2,0,1,203,197,311118,295273,0,0,8,1,0.0,110.938644843,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,procyon,classes,1,22,1,203,197,272491,258264,6723,6445,7,1,35.40449256,166.018829695,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,procyon,items+graph+first,1,1658,2,203,10,272491,10890,6723,181,24,2,56.129817655,350.460800579,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,procyon,items+graph+last,1,1658,2,203,10,272491,10890,6723,181,25,2,55.536617237,337.754913009,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,procyon,items+logic,1,3462,102,203,10,272491,10890,6723,181,24,0,58.989495921,826.32643842,success,success,False
url864a1a757d_jasonacruz_NEWEST_INTROSE,procyon,jreduce,1,0,1,203,197,311118,295273,0,0,8,1,0.0,177.462532813,success,success,False
url8b72972124_decatur_j2js_compiler,cfr,classes,48,30,2,139,115,332688,273108,12576,10241,13,2,10.339844279,176.98786922500003,success,success,False
url8b72972124_decatur_j2js_compiler,cfr,items+graph+first,48,2875,5,139,7,332688,4145,12576,151,61,5,22.025072883,385.495567928,success,success,False
url8b72972124_decatur_j2js_compiler,cfr,items+graph+last,48,2846,5,139,7,332688,3879,12576,144,59,5,22.831767953,372.50175089000004,success,success,False
url8b72972124_decatur_j2js_compiler,cfr,items+logic,48,3465,38,139,7,332688,3879,12576,144,64,0,21.275340506,727.307027541,success,success,False
url8b72972124_decatur_j2js_compiler,cfr,jreduce,48,0,2,139,115,380495,312103,0,0,13,2,0.0,145.538932705,success,success,False
url8b72972124_decatur_j2js_compiler,procyon,classes,48,30,2,139,118,332688,288507,12803,10916,13,2,33.719729806,432.72935743499994,success,success,False
url8b72972124_decatur_j2js_compiler,procyon,items+graph+first,48,2875,30,139,77,332688,69095,12803,2812,363,30,44.257583993,6513.444985298001,success,0122,False
url8b72972124_decatur_j2js_compiler,procyon,items+graph+last,48,2846,35,139,80,332688,71628,12803,2885,419,35,50.041765461,8096.675766909001,success,0134,False
url8b72972124_decatur_j2js_compiler,procyon,items+logic,48,3465,546,139,77,332688,67788,12803,2764,380,0,45.511922737,8498.771471783999,success,0279,False
url8b72972124_decatur_j2js_compiler,procyon,jreduce,48,0,2,139,118,380495,329442,0,0,14,2,0.0,374.662514682,success,success,False
url8c14fd53ee_luca89_itaco,cfr,classes,100,66,1,160,122,146264,73954,3528,1685,8,1,10.904088779,65.408494341,success,success,False
url8c14fd53ee_luca89_itaco,cfr,items+graph+first,100,855,1,160,3,146264,10080,3528,445,12,1,15.175049776,94.004010198,success,success,False
url8c14fd53ee_luca89_itaco,cfr,items+graph+last,100,858,1,160,3,146264,10080,3528,445,12,1,15.963970379,100.774664353,success,success,False
url8c14fd53ee_luca89_itaco,cfr,items+logic,100,1844,111,160,3,146264,10080,3528,445,12,0,15.221948,83.561873999,success,success,False
url8c14fd53ee_luca89_itaco,cfr,jreduce,100,0,1,160,122,166716,85214,0,0,9,1,0.0,51.687318063000006,success,success,False
url8c5b42363f_vsoto_autobi,cfr,classes,3,219,3,288,112,789560,304073,23831,8644,27,3,18.692122364,559.4635477260001,success,success,False
url8c5b42363f_vsoto_autobi,cfr,items+graph+first,3,4286,3,288,45,789560,37742,23831,869,40,3,36.875660306,741.099432715,success,success,False
url8c5b42363f_vsoto_autobi,cfr,items+graph+last,3,4198,3,288,45,789560,41504,23831,946,40,3,39.668183645,834.9876965430001,success,success,False
url8c5b42363f_vsoto_autobi,cfr,items+logic,3,5277,263,288,45,789560,37742,23831,869,41,0,43.547539987,683.002127599,success,success,False
url8c5b42363f_vsoto_autobi,cfr,jreduce,3,0,3,288,112,890704,340393,0,0,28,3,0.0,371.380878269,success,success,False
url8c5b42363f_vsoto_autobi,fernflower,classes,7,219,3,288,113,789560,307411,23611,8982,28,3,32.080149674,817.903244739,success,success,False
url8c5b42363f_vsoto_autobi,fernflower,items+graph+first,7,4286,8,288,18,789560,9138,23611,207,102,8,51.337825945,1343.6846509769998,success,0043,False
url8c5b42363f_vsoto_autobi,fernflower,items+graph+last,7,4198,8,288,18,789560,9064,23611,206,103,8,47.646665509,1346.191166118,success,0043,False
url8c5b42363f_vsoto_autobi,fernflower,items+logic,7,5277,79,288,18,789560,9064,23611,206,102,0,49.231191184,1863.771635864,success,0029,False
url8c5b42363f_vsoto_autobi,fernflower,jreduce,7,0,3,288,113,890704,343951,0,0,28,3,0.0,606.055508144,success,success,False
url8c5b42363f_vsoto_autobi,procyon,classes,1,219,1,288,13,789560,48236,23243,2262,10,1,33.189154969,236.992561709,success,success,False
url8c5b42363f_vsoto_autobi,procyon,items+graph+first,1,4286,1,288,6,789560,2975,23243,80,14,1,59.404778508,436.59247579600003,success,success,False
url8c5b42363f_vsoto_autobi,procyon,items+graph+last,1,4198,1,288,6,789560,2975,23243,80,14,1,57.56933809,398.454510836,success,success,False
url8c5b42363f_vsoto_autobi,procyon,items+logic,1,5277,25,288,6,789560,2975,23243,80,14,0,57.241432927,578.559901911,success,success,False
url8c5b42363f_vsoto_autobi,procyon,jreduce,1,0,1,288,13,890704,54662,0,0,11,1,0.0,202.832559117,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,cfr,classes,8,72,1,122,30,229576,108083,7185,3844,8,1,8.914632238,91.589546189,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,cfr,items+graph+first,8,1578,4,122,15,229576,17337,7185,740,45,4,22.704963668,306.86834254999997,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,cfr,items+graph+last,8,1583,4,122,13,229576,17293,7185,742,46,4,22.995105745,324.83359486,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,cfr,items+logic,8,2320,126,122,13,229576,16813,7185,720,44,0,20.050005699,252.223049367,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,cfr,jreduce,8,0,1,122,30,260933,122705,0,0,9,1,0.0,84.37454020799998,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,fernflower,classes,62,72,1,122,16,229576,53868,6998,1856,8,1,16.612216564,120.187503538,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,fernflower,items+graph+first,62,1578,3,122,2,229576,11319,6998,327,35,3,26.980388799,300.37506086400003,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,fernflower,items+graph+last,62,1583,3,122,2,229576,11319,6998,327,35,3,25.112009459,275.56052727599996,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,fernflower,items+logic,62,2320,16,122,2,229576,11319,6998,327,34,0,27.83731877,391.12168707,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,fernflower,jreduce,62,0,1,122,16,260933,61180,0,0,9,1,0.0,83.568236536,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,procyon,classes,3,72,2,122,33,229576,72211,6878,2487,16,2,17.964730499,266.997347512,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,procyon,items+graph+first,3,1578,2,122,17,229576,11827,6878,382,25,2,31.523811208,374.243633181,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,procyon,items+graph+last,3,1583,2,122,15,229576,11751,6878,380,25,2,30.169742146,334.81870325,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,procyon,items+logic,3,2320,107,122,15,229576,11309,6878,360,24,0,32.160950772,394.304501531,success,success,False
url8ca3bdb1fd_Barneey_Projekt_Colorado,procyon,jreduce,3,0,2,122,33,260933,82720,0,0,17,2,0.0,276.94820786500003,success,success,False
url8da3219786_wangdongsong_java,cfr,classes,6,229,2,230,2,256367,462,6073,10,14,6,9.976719373,58.927407527999996,success,success,False
url8da3219786_wangdongsong_java,cfr,items+graph+first,6,1579,2,230,2,256367,462,6073,10,18,5,41.934970238,84.254275076,success,success,False
url8da3219786_wangdongsong_java,cfr,items+graph+last,6,1580,2,230,2,256367,462,6073,10,18,5,47.010611436,98.276977395,success,success,False
url8da3219786_wangdongsong_java,cfr,items+logic,6,1897,3,230,2,256367,462,6073,10,20,0,47.65781399,114.01911123,success,success,False
url8da3219786_wangdongsong_java,cfr,jreduce,6,0,2,230,2,288335,544,0,0,18,2,0.0,127.16018198900001,success,success,False
url8da3219786_wangdongsong_java,fernflower,classes,6,229,2,230,2,256367,462,5398,14,14,6,9.437525416,54.248772598,success,success,False
url8da3219786_wangdongsong_java,fernflower,items+graph+first,6,1579,2,230,2,256367,462,5398,14,18,5,46.089203678,94.954050288,success,success,False
url8da3219786_wangdongsong_java,fernflower,items+graph+last,6,1580,2,230,2,256367,462,5398,14,18,5,44.245588342,90.974287011,success,success,False
url8da3219786_wangdongsong_java,fernflower,items+logic,6,1897,3,230,2,256367,462,5398,14,20,0,49.218624659,117.775751263,success,success,False
url8da3219786_wangdongsong_java,fernflower,jreduce,6,0,2,230,2,288335,544,0,0,18,2,0.0,144.374323391,success,success,False
url8da3219786_wangdongsong_java,procyon,classes,17,229,12,230,33,256367,46287,5748,1027,101,12,14.147772278,1239.8941433740001,success,success,False
url8da3219786_wangdongsong_java,procyon,items+graph+first,17,1579,14,230,32,256367,28296,5748,643,165,14,70.217702241,2217.3855601739997,success,0145,False
url8da3219786_wangdongsong_java,procyon,items+graph+last,17,1580,14,230,32,256367,28377,5748,648,162,14,48.790956511,2064.538126669,success,0143,False
url8da3219786_wangdongsong_java,procyon,items+logic,17,1897,177,230,31,256367,27972,5748,632,140,0,54.537249675,1887.228424949,success,success,False
url8da3219786_wangdongsong_java,procyon,jreduce,17,0,13,230,36,288335,54700,0,0,114,13,0.0,1496.40765574,success,success,False
url9200ed8692_olabini_ioke,cfr,classes,100,97,1,959,850,1981710,1828083,40570,36022,8,1,28.232670145,198.845824574,success,success,False
url9200ed8692_olabini_ioke,cfr,items+graph+first,100,9268,9,959,141,1981710,139947,40570,3311,129,9,67.901399948,3028.496965795,success,success,False
url9200ed8692_olabini_ioke,cfr,items+graph+last,100,9494,9,959,428,1981710,423442,40570,4819,126,9,63.24202038,3094.996928453,success,success,False
url9200ed8692_olabini_ioke,cfr,items+logic,100,18378,1081,959,112,1981710,113321,40570,2652,123,0,66.251244069,3116.742992694,success,success,False
url9200ed8692_olabini_ioke,cfr,jreduce,100,0,1,959,850,2174274,1998876,0,0,9,1,0.0,153.79530916800002,success,success,False
url9200ed8692_olabini_ioke,fernflower,classes,71,97,97,959,959,1981710,1981710,38138,38138,0,0,60.602178092,119.30545779600001,success,0006,False
url9200ed8692_olabini_ioke,fernflower,items+graph+first,72,9268,53,959,132,1981710,131647,38136,2334,712,53,100.510843411,14974.675201707001,success,success,False
url9200ed8692_olabini_ioke,fernflower,items+graph+last,71,9494,74,959,148,1981710,138291,38138,2524,995,74,88.576593667,20501.99637109,success,0035,False
url9200ed8692_olabini_ioke,fernflower,items+logic,71,18378,18339,959,958,1981710,1977787,38138,38100,43,0,89.781697277,2487.084399774,success,0000,True
url9200ed8692_olabini_ioke,fernflower,jreduce,71,0,91,959,954,2174274,2154769,0,0,16,1,0.0,683.2095079259999,success,success,False
url9200ed8692_olabini_ioke,procyon,classes,3,97,1,959,850,1981710,1828083,40106,35517,8,1,41.643777831,314.198894757,success,success,False
url9200ed8692_olabini_ioke,procyon,items+graph+first,3,9268,1,959,6,1981710,1787,40106,50,15,1,82.07738929,477.13039337799995,success,success,False
url9200ed8692_olabini_ioke,procyon,items+graph+last,3,9494,1,959,6,1981710,1787,40106,50,16,1,82.206309421,527.1822626000001,success,success,False
url9200ed8692_olabini_ioke,procyon,items+logic,3,18378,22,959,6,1981710,1787,40106,50,16,0,84.491291967,540.9669771279999,success,success,False
url9200ed8692_olabini_ioke,procyon,jreduce,3,0,1,959,850,2174274,1998876,0,0,9,1,0.0,302.547997868,success,success,False
url96177781f6_luisespiritu_Residencia,cfr,classes,3,52,3,132,10,232605,16371,5054,587,20,3,10.31627663,110.011169442,success,success,False
url96177781f6_luisespiritu_Residencia,cfr,items+graph+first,3,1502,3,132,6,232605,5337,5054,153,36,3,33.079413522,224.750168392,success,success,False
url96177781f6_luisespiritu_Residencia,cfr,items+graph+last,3,1502,3,132,6,232605,5337,5054,153,37,3,31.11867744,215.645356655,success,success,False
url96177781f6_luisespiritu_Residencia,cfr,items+logic,3,2443,38,132,6,232605,5337,5054,153,35,0,28.751425265,346.040581544,success,success,False
url96177781f6_luisespiritu_Residencia,cfr,jreduce,3,0,3,132,10,266294,18877,0,0,21,3,0.0,96.707911982,success,success,False
url96177781f6_luisespiritu_Residencia,procyon,classes,1,52,1,132,1,232605,984,5006,30,8,2,14.59475631,54.674230547,success,success,False
url96177781f6_luisespiritu_Residencia,procyon,items+graph+first,1,1502,1,132,1,232605,752,5006,23,13,1,45.812639255,157.073465292,success,success,False
url96177781f6_luisespiritu_Residencia,procyon,items+graph+last,1,1502,1,132,1,232605,752,5006,23,13,1,45.073159239,152.12617281700003,success,success,False
url96177781f6_luisespiritu_Residencia,procyon,items+logic,1,2443,5,132,1,232605,752,5006,23,13,0,41.084126484,133.12870765,success,success,False
url96177781f6_luisespiritu_Residencia,procyon,jreduce,1,0,1,132,1,266294,1099,0,0,8,1,0.0,61.839681399,success,success,False
url9a985dce76_sim82_java_tools,cfr,classes,82,144,9,225,64,464986,158751,14484,5431,73,9,14.167266048,1092.304731199,success,success,False
url9a985dce76_sim82_java_tools,cfr,items+graph+first,82,2222,10,225,38,464986,43337,14484,1288,121,10,41.775170961,1629.773235682,success,success,False
url9a985dce76_sim82_java_tools,cfr,items+graph+last,82,2213,10,225,35,464986,41438,14484,1242,122,10,36.397079469,1538.653737792,success,success,False
url9a985dce76_sim82_java_tools,cfr,items+logic,82,3123,258,225,35,464986,41438,14484,1242,111,0,33.633683927,1412.655938297,success,success,False
url9a985dce76_sim82_java_tools,cfr,jreduce,82,0,9,225,64,529352,181044,0,0,74,9,0.0,851.400642374,success,success,False
url9a985dce76_sim82_java_tools,fernflower,classes,3,144,2,225,5,464986,10884,14675,346,17,2,23.507298393,216.114895336,success,success,False
url9a985dce76_sim82_java_tools,fernflower,items+graph+first,3,2222,2,225,3,464986,2442,14675,56,26,2,46.038286421,352.69469428,success,success,False
url9a985dce76_sim82_java_tools,fernflower,items+graph+last,3,2213,2,225,3,464986,2442,14675,56,25,2,43.83397311,323.601596782,success,success,False
url9a985dce76_sim82_java_tools,fernflower,items+logic,3,3123,22,225,3,464986,2442,14675,56,24,0,42.368731623,268.629094308,success,success,False
url9a985dce76_sim82_java_tools,fernflower,jreduce,3,0,2,225,5,529352,12252,0,0,17,2,0.0,212.497099589,success,success,False
url9a985dce76_sim82_java_tools,procyon,classes,21,144,10,225,57,464986,134699,14702,4311,79,10,32.645595594,1904.820247463,success,0066,False
url9a985dce76_sim82_java_tools,procyon,items+graph+first,21,2222,14,225,37,464986,48057,14702,1206,166,14,47.689370062,3288.1066264749998,success,success,False
url9a985dce76_sim82_java_tools,procyon,items+graph+last,21,2213,14,225,37,464986,48105,14702,1208,169,14,52.141852113,3289.5289768479997,success,success,False
url9a985dce76_sim82_java_tools,procyon,items+logic,21,3123,316,225,38,464986,48192,14702,1213,174,0,54.68182796,4149.064135742,success,0078,False
url9a985dce76_sim82_java_tools,procyon,jreduce,21,0,10,225,57,529352,152779,0,0,80,10,0.0,1687.075952034,success,success,False
url9c38ff8047_lostsquirrel_java_design_pattern,procyon,classes,1,215,1,224,3,132729,2162,2936,47,9,1,13.65628188,87.239962603,success,success,False
url9c38ff8047_lostsquirrel_java_design_pattern,procyon,items+graph+first,1,1298,1,224,3,132729,1423,2936,29,12,1,15.979198854,98.798639912,success,success,False
url9c38ff8047_lostsquirrel_java_design_pattern,procyon,items+graph+last,1,1282,1,224,3,132729,1389,2936,27,12,1,17.866492548,121.14465936200001,success,success,False
url9c38ff8047_lostsquirrel_java_design_pattern,procyon,items+logic,1,1538,11,224,3,132729,1389,2936,27,13,0,17.738715093,131.538108561,success,success,False
url9c38ff8047_lostsquirrel_java_design_pattern,procyon,jreduce,1,0,1,224,3,154315,2451,0,0,11,1,0.0,82.904655662,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,cfr,classes,57,55,1,103,103,188452,188452,4859,4859,8,1,10.805968597,80.932284769,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,cfr,items+graph+first,57,867,17,103,81,188452,77993,4859,1885,185,17,17.735026973,1291.8777298459997,success,0164,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,cfr,items+graph+last,57,861,20,103,77,188452,75204,4859,1767,215,20,17.062359939,1556.300096572,success,0115,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,cfr,items+logic,57,1806,991,103,74,188452,75964,4859,1806,175,0,17.527953397,1270.311393901,success,0120,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,cfr,jreduce,57,0,1,103,103,208402,208402,0,0,9,1,0.0,68.175752558,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,fernflower,classes,1,55,1,103,14,188452,6099,4371,157,8,1,11.120370183,65.23978058700001,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,fernflower,items+graph+first,1,867,1,103,6,188452,1667,4371,45,12,1,17.423722586,81.290493065,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,fernflower,items+graph+last,1,861,1,103,6,188452,2274,4371,66,12,1,21.965499749,105.170153339,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,fernflower,items+logic,1,1806,16,103,6,188452,1667,4371,45,12,0,20.211951156,86.58782613499999,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,fernflower,jreduce,1,0,1,103,14,208402,6976,0,0,9,1,0.0,56.080774719000004,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,procyon,classes,1,55,1,103,103,188452,188452,4636,4636,8,1,9.928117218,88.987144059,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,procyon,items+graph+first,1,867,1,103,5,188452,4166,4636,62,12,1,17.039869107,105.68928532899999,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,procyon,items+graph+last,1,861,1,103,5,188452,4166,4636,62,12,1,19.156503277,119.06589386,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,procyon,items+logic,1,1806,59,103,5,188452,4166,4636,62,12,0,21.009674251,182.425430484,success,success,False
url9c79b9aa62_shadowcat3001_CS_153_Assignment_4,procyon,jreduce,1,0,1,103,103,208402,208402,0,0,9,1,0.0,100.496661841,success,success,False
urla11b223272_williamwjs_MyLeetCode,cfr,classes,20,183,7,191,12,163055,15016,5664,434,58,7,9.983011221,533.982249949,success,success,False
urla11b223272_williamwjs_MyLeetCode,cfr,items+graph+first,20,1088,7,191,12,163055,11367,5664,312,77,7,14.438404237,677.2808465109999,success,success,False
urla11b223272_williamwjs_MyLeetCode,cfr,items+graph+last,20,1088,7,191,12,163055,11367,5664,312,78,7,20.895438189,768.5815669000001,success,success,False
urla11b223272_williamwjs_MyLeetCode,cfr,items+logic,20,1358,53,191,12,163055,11367,5664,312,70,0,17.389333859,582.48009092,success,success,False
urla11b223272_williamwjs_MyLeetCode,cfr,jreduce,20,0,7,191,12,192433,17203,0,0,58,7,0.0,477.38664827900004,success,success,False
urla11b223272_williamwjs_MyLeetCode,fernflower,classes,6,183,2,191,3,163055,2885,5632,88,18,2,12.526727965,190.179639117,success,success,False
urla11b223272_williamwjs_MyLeetCode,fernflower,items+graph+first,6,1088,2,191,3,163055,2047,5632,66,23,2,20.289368029,248.143947105,success,success,False
urla11b223272_williamwjs_MyLeetCode,fernflower,items+graph+last,6,1088,2,191,3,163055,2047,5632,66,23,2,22.325462642,258.466013397,success,success,False
